platform,label,src,dst,status,message
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\210_241.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\210_241.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\221_206.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\221_206.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\222_168.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\222_168.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\228_289.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\228_289.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\241_210.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\241_210.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\251_375.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\251_375.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\252_266.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\252_266.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\253_183.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\253_183.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\254_261.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\254_261.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\257_420.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\257_420.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\261_254.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\261_254.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\263_284.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\263_284.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\264_271.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\264_271.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\266_252.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\266_252.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\271_264.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\271_264.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\272_396.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\272_396.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\284_263.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\284_263.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\288_321.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\288_321.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\289_228.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\289_228.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\292_294.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\292_294.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\294_292.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\294_292.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\321_288.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\321_288.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\324_356.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\324_356.mp4,skip_existing_valid,
kakao_normal_ffpp,fake,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\raw_ffpp\fake\337_522.mp4,C:\Users\leejy\Desktop\test_experiment\dataset\final_dataset_v2\kakao_normal_ffpp\fake\337_522.mp4,skip_existing_valid,
