path,case,platform,gen,label,xception_fold1,xception_fold2,xception_fold3,xception_fold4,xception_fold5,convnext_fold1,convnext_fold2,convnext_fold3,convnext_fold4,convnext_fold5,swin_fold1,swin_fold2,swin_fold3,swin_fold4,swin_fold5,r3d_fold1,r3d_fold2,r3d_fold3,r3d_fold4,r3d_fold5,r2plus1d_fold1,r2plus1d_fold2,r2plus1d_fold3,r2plus1d_fold4,r2plus1d_fold5,videomae_fold1,videomae_fold2,videomae_fold3,videomae_fold4,videomae_fold5
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\original\fake_pika_026.mp4,case1_original,original,pika,1,0.29299974,0.41353637,0.3370808,0.37871757,0.30574915,0.20024472,0.5788053,0.66415924,0.77261645,0.18795107,0.66844755,0.50666004,0.5643386,0.67843354,0.92310846,0.97259754,0.92879725,0.9357587,0.86754155,0.72238016,0.94825053,0.9927532,0.9981433,0.82453257,0.90946573,0.3363583,0.9811849,0.9059898,0.9622143,0.9258357
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\original\fake_pika_027.mp4,case1_original,original,pika,1,0.45619398,0.31043303,0.30213365,0.30290633,0.21597019,0.20181322,0.94479126,0.8945133,0.8568123,0.4142989,0.85213745,0.67561746,0.66421366,0.62789416,0.7551859,0.98846966,0.8701566,0.908618,0.9055731,0.6991517,0.92121595,0.96528316,0.98337495,0.8874974,0.9500878,0.054550216,0.9621432,0.7894773,0.831006,0.82161736
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\original\fake_pika_028.mp4,case1_original,original,pika,1,0.41516557,0.5030059,0.36057347,0.34781396,0.26826996,0.19783162,0.7312985,0.9546474,0.94644845,0.42369646,0.58678925,0.6287494,0.5876769,0.5547004,0.8268516,0.99304235,0.938576,0.96853036,0.9591543,0.8806432,0.97259754,0.988085,0.99496907,0.8959331,0.9817007,0.62314755,0.98102194,0.8264319,0.91715443,0.9583042
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\pika\original\fake_pika_029.mp4,case1_original,original,pika,1,0.20741531,0.5675771,0.2897735,0.5088682,0.30167055,0.20525637,0.5643536,0.87716144,0.90998703,0.76849437,0.48121002,0.4598113,0.55886877,0.5799952,0.7629543,0.99566853,0.8959786,0.9793738,0.9894192,0.97112906,0.9791557,0.98625773,0.99060565,0.84872156,0.9649213,0.04611975,0.84536886,0.7812472,0.9807842,0.88059187
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_000.mp4,case1_original,original,runway,1,0.35342818,0.5056913,0.34698373,0.315947,0.3990796,0.18783931,0.85675234,0.4099588,0.81242126,0.26740816,0.69461346,0.51860714,0.20793757,0.33287096,0.60304093,0.9999912,0.95934516,0.9976265,0.9862445,0.9997589,0.99486035,0.99953806,0.9998017,0.9807288,0.9992417,0.78596646,0.9779888,0.9463493,0.98093086,0.9691787
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_001.mp4,case1_original,original,runway,1,0.28249303,0.31663334,0.29239324,0.31200305,0.35734323,0.19000909,0.8527516,0.27586982,0.77231604,0.2358996,0.6180062,0.77428484,0.6016521,0.6694208,0.6380463,0.9999956,0.97889495,0.9981969,0.99622726,0.99943846,0.9970708,0.99813974,0.9998832,0.97786224,0.9987625,0.9283439,0.9852856,0.94858485,0.99386686,0.9680808
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_002.mp4,case1_original,original,runway,1,0.4570837,0.59769595,0.53760564,0.56717265,0.5502562,0.1973671,0.9892129,0.82615143,0.9959771,0.23035657,0.9312127,0.9482025,0.8516446,0.91964257,0.9797453,0.9999918,0.9595731,0.99892455,0.9896219,0.9996935,0.9986929,0.9987478,0.9997876,0.9896918,0.99968255,0.98122096,0.98421544,0.95536083,0.9965771,0.9626381
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_003.mp4,case1_original,original,runway,1,0.30120787,0.43037176,0.22388572,0.388618,0.2705284,0.19310935,0.93177354,0.91693145,0.88700897,0.41220477,0.8076883,0.9769348,0.92482364,0.69671977,0.96203625,0.9999541,0.9550264,0.9959927,0.988514,0.9993845,0.9953904,0.99918956,0.99988246,0.9869419,0.9990564,0.90460837,0.9683812,0.9257686,0.9906419,0.9184071
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_004.mp4,case1_original,original,runway,1,0.2856708,0.3516728,0.24999616,0.29818472,0.25552937,0.1947887,0.9705485,0.91046584,0.9642206,0.13614832,0.90414387,0.97624266,0.9822366,0.7693403,0.87147486,0.9999962,0.9849274,0.9991704,0.98691666,0.99882823,0.99832886,0.9991689,0.99995255,0.9905143,0.9995915,0.97331697,0.983327,0.9186264,0.9919224,0.9422947
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_005.mp4,case1_original,original,runway,1,0.51287556,0.39291903,0.3635904,0.4342851,0.3351876,0.19609393,0.8622937,0.87689817,0.7767923,0.2060141,0.9509148,0.94858485,0.94539934,0.8076124,0.9833908,0.9999989,0.9786107,0.9997645,0.9845754,0.99854773,0.9990564,0.9997818,0.9999789,0.99155444,0.9994715,0.9601375,0.98667485,0.9320215,0.9951514,0.9599126
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_006.mp4,case1_original,original,runway,1,0.35153365,0.40341997,0.30779997,0.41288522,0.31027627,0.20165595,0.94957596,0.7994423,0.9500415,0.2748377,0.97503597,0.99306935,0.9742639,0.85669243,0.9930962,0.9999907,0.96637875,0.99869555,0.9673486,0.9995652,0.99980205,0.99943405,0.99991775,0.9856353,0.9990471,0.8773718,0.9790558,0.89706576,0.97285664,0.97272736
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_007.mp4,case1_original,original,runway,1,0.42437473,0.44028875,0.30244258,0.50555015,0.28741768,0.19498022,0.8292501,0.46162346,0.46762803,0.35188156,0.05572029,0.4584093,0.27949345,0.23152734,0.85470283,0.99999857,0.96826136,0.9978884,0.9873262,0.9998381,0.997414,0.99849,0.9998115,0.9874236,0.99966264,0.9237301,0.98825616,0.9173767,0.9925827,0.97344345
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_008.mp4,case1_original,original,runway,1,0.3374764,0.4321907,0.25321412,0.43773338,0.36857614,0.19068635,0.91891783,0.5657786,0.7982261,0.3188032,0.65152115,0.8730526,0.82744503,0.42476988,0.800146,0.999992,0.9478657,0.99637127,0.9959299,0.9996111,0.9961755,0.9962565,0.99887747,0.9886573,0.99950826,0.96309197,0.9860577,0.9443824,0.99140584,0.968111
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_009.mp4,case1_original,original,runway,1,0.44975513,0.52050394,0.47060737,0.44027373,0.46434742,0.19042274,0.9502035,0.7879312,0.86373675,0.33886978,0.63849723,0.99004436,0.97628796,0.98105836,0.98123896,0.9999515,0.9142142,0.9812928,0.9796092,0.9921233,0.9952632,0.99586606,0.9973218,0.98777056,0.99909425,0.9383503,0.9620006,0.92100316,0.9939143,0.9653485
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_010.mp4,case1_original,original,runway,1,0.16271238,0.27091402,0.16944022,0.23881637,0.24835183,0.18895923,0.39248234,0.6547568,0.2631968,0.14602636,0.78530854,0.4059638,0.40321434,0.4066852,0.7058548,0.99998224,0.90665317,0.98302,0.9794133,0.99624926,0.99482024,0.9942753,0.9979652,0.966347,0.9988949,0.92716575,0.9825408,0.9227612,0.9908035,0.95806944
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_011.mp4,case1_original,original,runway,1,0.31457675,0.31779665,0.17645863,0.25483337,0.11109647,0.19352815,0.8928432,0.77696157,0.45803052,0.19783162,0.5900855,0.8052496,0.36319503,0.17043896,0.78032786,0.9999851,0.9517737,0.9901592,0.9840783,0.9991013,0.9912548,0.9969187,0.9994105,0.9123581,0.9976126,0.95735765,0.97262347,0.95253,0.98403233,0.95938325
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_012.mp4,case1_original,original,runway,1,0.21378726,0.47846794,0.22025858,0.37410447,0.2524762,0.19578622,0.9799574,0.75978285,0.880232,0.20833994,0.800107,0.8729443,0.79097474,0.37456188,0.9641868,0.99999833,0.97376966,0.996557,0.992837,0.99946004,0.9965771,0.9990908,0.99994814,0.98867923,0.998835,0.9612074,0.97826034,0.9474783,0.99499834,0.91278666
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_013.mp4,case1_original,original,runway,1,0.36189732,0.35426548,0.2549261,0.35541123,0.18359363,0.19958088,0.62171316,0.7572562,0.6411416,0.2977251,0.2073752,0.52933943,0.23086284,0.23841718,0.63020146,0.99995947,0.96628344,0.9925103,0.98720354,0.99704784,0.9897315,0.9993724,0.9997423,0.96900314,0.99889696,0.95585793,0.96347195,0.9341553,0.99228936,0.95159405
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_014.mp4,case1_original,original,runway,1,0.45998567,0.39659387,0.31822026,0.4989624,0.20315367,0.19636348,0.9095461,0.8899121,0.9219921,0.36928308,0.53704137,0.91425246,0.9410069,0.85034436,0.7953006,0.99997854,0.9474783,0.9914556,0.99317604,0.99694854,0.99261135,0.9985191,0.9999405,0.9750122,0.9980882,0.91321325,0.979354,0.90523857,0.9905691,0.97151
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_015.mp4,case1_original,original,runway,1,0.37559193,0.3414727,0.19513355,0.4032327,0.35728714,0.19284318,0.92468774,0.61059856,0.7181993,0.36455134,0.16391331,0.87987113,0.18235272,0.21700549,0.57043606,0.95257413,0.81735593,0.9981578,0.9325147,0.8248149,0.94458723,0.88038635,0.98340684,0.94479126,0.77135676,0.79565805,0.91386884,0.7207124,0.9408442,0.9180404
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_016.mp4,case1_original,original,runway,1,0.33475256,0.4357665,0.325735,0.32546696,0.38136357,0.18836129,0.87125593,0.23832992,0.37771997,0.31941324,0.07531231,0.10434035,0.0047830106,0.085632786,0.010013571,0.9729338,0.89925414,0.98567677,0.7818724,0.9921537,0.97107434,0.92729753,0.83615357,0.8741309,0.9346641,0.8680457,0.92821383,0.92495924,0.9874721,0.9014011
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_017.mp4,case1_original,original,runway,1,0.40506625,0.29884934,0.36424032,0.33644006,0.26114246,0.18297234,0.6022955,0.7370635,0.58226836,0.19923009,0.14464654,0.35017133,0.12437245,0.4237561,0.32729194,0.8896248,0.88513595,0.9759923,0.84990895,0.9641868,0.921145,0.97682446,0.92064714,0.7086412,0.95407313,0.30373183,0.8578872,0.92455155,0.9901211,0.79286546
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_018.mp4,case1_original,original,runway,1,0.3657115,0.28886992,0.29446852,0.39650622,0.32815254,0.19907434,0.7867457,0.83914167,0.9497627,0.35543925,0.26232183,0.35866186,0.24680553,0.47830418,0.5496406,0.8382168,0.9184071,0.98375374,0.96829146,0.96631527,0.9700135,0.9965233,0.9858549,0.9619649,0.98628414,0.031321116,0.58998215,0.48470116,0.98096734,0.8581252
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_019.mp4,case1_original,original,runway,1,0.256832,0.33252713,0.2732834,0.40700927,0.22063617,0.1924255,0.8596048,0.70395666,0.914977,0.30187634,0.11802883,0.15895613,0.021125194,0.20517676,0.0751764,0.9207184,0.8760524,0.998835,0.89684016,0.86177105,0.9885804,0.8596637,0.9129032,0.9278551,0.96926606,0.8262917,0.943504,0.83755356,0.9652504,0.9409528
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_020.mp4,case1_original,original,runway,1,0.31568322,0.2705766,0.18892181,0.28651848,0.19155443,0.19364248,0.82050544,0.7756048,0.2929808,0.28007457,0.2259926,0.32340685,0.3753057,0.40171716,0.26750386,0.97029626,0.92093205,0.9447403,0.7105279,0.8622937,0.75283116,0.8324411,0.8659059,0.81119037,0.8784968,0.12158143,0.90481883,0.692278,0.70568365,0.913368
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_021.mp4,case1_original,original,runway,1,0.35259178,0.39057755,0.1725898,0.29098085,0.21027938,0.19204642,0.83169055,0.7690802,0.33659676,0.31484,0.43530127,0.5392259,0.462382,0.61860764,0.4960328,0.88171685,0.9366916,0.9862179,0.8645393,0.93991333,0.9584212,0.8288696,0.84990895,0.7348337,0.8280542,0.041423477,0.8444732,0.5118081,0.56079394,0.84273374
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_022.mp4,case1_original,original,runway,1,0.2614252,0.26521388,0.21395142,0.25358364,0.14584377,0.19098796,0.5905726,0.8843892,0.3602921,0.37410447,0.059674338,0.36667478,0.25404602,0.17469169,0.12673113,0.75437254,0.9114165,0.9730109,0.69699055,0.87950945,0.88671505,0.84208554,0.7933462,0.72574586,0.5440748,0.08035747,0.9075583,0.67082393,0.9416005,0.91573364
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_023.mp4,case1_original,original,runway,1,0.2519697,0.15127839,0.15329549,0.2593095,0.23872763,0.18476751,0.8940517,0.64768684,0.62852144,0.19829695,0.26894143,0.25543654,0.13580413,0.33521485,0.60203236,0.9973008,0.95589906,0.99718815,0.9174137,0.9871416,0.9957767,0.99411184,0.9792154,0.8782621,0.96210754,0.9667575,0.97180575,0.93611,0.9904406,0.9456509
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_024.mp4,case1_original,original,runway,1,0.34386483,0.19528697,0.22511837,0.40130648,0.26199123,0.18620603,0.8298715,0.86488205,0.6374823,0.267456,0.52945346,0.39030153,0.59690315,0.6124835,0.9166335,0.9981178,0.9400236,0.99083894,0.9530133,0.9738444,0.9863369,0.9673486,0.9676251,0.8952024,0.9574373,0.1183851,0.9111402,0.9134452,0.9898303,0.8666412
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_025.mp4,case1_original,original,runway,1,0.34676248,0.17788227,0.24626137,0.3644382,0.19590156,0.18520921,0.8126444,0.81604016,0.5594386,0.2770327,0.5785226,0.4343413,0.55187565,0.6891487,0.89176387,0.99783427,0.87784374,0.9943251,0.8908652,0.992837,0.9980392,0.9916033,0.97376966,0.94844174,0.9771756,0.068599865,0.87191176,0.9151287,0.98340684,0.82768893
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_026.mp4,case1_original,original,runway,1,0.2509128,0.17731172,0.32343352,0.29512835,0.27820778,0.18761595,0.86373675,0.8071568,0.48316064,0.3792922,0.44937754,0.25973174,0.020196633,0.096705794,0.9114165,0.86916035,0.8096525,0.9519973,0.5055845,0.53889227,0.94165415,0.88705796,0.7750094,0.76777697,0.775934,0.030792164,0.19329962,0.2872177,0.7775534,0.9014011
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_027.mp4,case1_original,original,runway,1,0.17788227,0.21942112,0.2677072,0.26635727,0.10781264,0.18810017,0.80294216,0.694199,0.82125926,0.19574778,0.39216223,0.46866903,0.09786358,0.33317772,0.3420219,0.5465264,0.8625833,0.8435088,0.5393169,0.58253556,0.72433436,0.80980295,0.61154145,0.56841063,0.54601204,0.03365296,0.36500388,0.24725968,0.3020307,0.5732156
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_028.mp4,case1_original,original,runway,1,0.25739157,0.25187767,0.29151005,0.274157,0.20001023,0.19284318,0.8591327,0.86877114,0.9232816,0.35320508,0.67986983,0.31642208,0.16919987,0.43382782,0.6274948,0.7662062,0.8802834,0.9125142,0.853669,0.85102665,0.8740772,0.87557435,0.714628,0.77721536,0.8022459,0.13741666,0.53460497,0.6557219,0.9396923,0.78082967
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\runway\original\fake_runway_029.mp4,case1_original,original,runway,1,0.37544882,0.24598955,0.27884555,0.23775287,0.2888198,0.19678761,0.7810176,0.87065226,0.9459013,0.44020978,0.72282064,0.28412887,0.09679113,0.66974485,0.55362594,0.9693242,0.8982768,0.99453074,0.83907574,0.9250947,0.9824905,0.8092383,0.97856975,0.9197147,0.7083387,0.98184055,0.91181,0.9186264,0.9919848,0.92716575
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_002.mp4,case1_original,original,svd,1,0.4112882,0.56004965,0.301722,0.4927297,0.39600977,0.20134169,0.9604726,0.909907,0.34516045,0.798344,0.95659363,0.844409,0.988085,0.9719126,0.9751545,0.99851626,0.9870546,0.9961903,0.98293835,0.86938226,0.9971771,0.9992778,0.9993881,0.99482024,0.99170023,0.7510096,0.93674946,0.87375444,0.8911497,0.9622852
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_007.mp4,case1_original,original,svd,1,0.09696202,0.15316877,0.1133831,0.10823607,0.08225395,0.18498828,0.047780067,0.16531502,0.11328496,0.066206016,0.03680407,0.012455653,0.008380454,0.050424073,0.0063883206,0.1236299,0.03821415,0.00011774459,0.0007451558,0.0003065437,0.036977556,0.1364357,0.025638299,0.001030219,5.1537477e-06,0.0031115084,0.0031236487,0.02479816,0.0023781236,0.0058767376
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_008.mp4,case1_original,original,svd,1,0.27149308,0.39053398,0.19034748,0.2344943,0.17307845,0.20793757,0.97381955,0.93340045,0.97691274,0.50729316,0.9683214,0.99527246,0.95409465,0.95880854,0.95253,0.9280836,0.9864287,0.9952632,0.9438154,0.4115801,0.9151287,0.9966691,0.9761746,0.9841393,0.9014011,0.8756275,0.86188734,0.23757592,0.9470882,0.9455505
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_009.mp4,case1_original,original,svd,1,0.2762022,0.16297863,0.11696559,0.101144664,0.20729496,0.19590156,0.14798562,0.35181195,0.05033063,0.103476524,0.46187377,0.018387254,0.16974968,0.22276354,0.23943825,0.9973425,0.9258357,0.99784267,0.96580297,0.6462649,0.9980276,0.9925538,0.997783,0.9913223,0.9851003,0.7126323,0.7189892,0.73173004,0.9816304,0.8941904
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_023.mp4,case1_original,original,svd,1,0.049176436,0.11446747,0.049176436,0.10052487,0.14959349,0.18925874,0.089097306,0.26243702,0.09053426,0.057176594,0.3992845,0.038285997,0.86545163,0.5787756,0.651036,0.97151,0.96062064,0.99966526,0.9593071,0.28611937,0.99696034,0.9798805,0.99907637,0.99583375,0.9947595,0.9455002,0.8578872,0.9007919,0.994615,0.9628831
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_024.mp4,case1_original,original,svd,1,0.08502305,0.3681217,0.06785488,0.083665505,0.24835183,0.19394764,0.8726732,0.8601931,0.36323032,0.59022206,0.98279023,0.77029204,0.9890343,0.95145893,0.9960622,0.9993988,0.9869795,0.9996929,0.8527516,0.9823216,0.98866826,0.9947084,0.9971551,0.9955576,0.9951703,0.9932156,0.950457,0.884489,0.9911355,0.7919015
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_027.mp4,case1_original,original,svd,1,0.41264847,0.4762295,0.34075934,0.24935582,0.3771678,0.20422284,0.8278978,0.88413936,0.975249,0.66468996,0.9258693,0.9540518,0.9872895,0.8334263,0.99903786,0.97482115,0.9630572,0.98922324,0.8784186,0.7156228,0.9174507,0.8882751,0.9701552,0.9339146,0.9913306,0.42989305,0.44109365,0.1869842,0.95388025,0.23502058
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_029.mp4,case1_original,original,svd,1,0.19163007,0.1651887,0.28115883,0.2754707,0.089933015,0.18473075,0.40428692,0.76998955,0.34531224,0.11119294,0.58773607,0.018072657,0.79795074,0.65612483,0.27324095,0.6757111,0.29188836,0.93171144,0.6082305,0.014392336,0.6069554,0.17695588,0.5135351,0.8170276,0.82709616,0.0029984985,0.5215816,0.24238493,0.9109423,0.09069522
C:\Users\leejy\Desktop\test_experiment\dataset\test\case1_original\fake\svd\original\fake_svd_036.mp4,case1_original,original,svd,1,0.37093723,0.42498612,0.4080851,0.27105868,0.32713068,0.1944443,0.7324902,0.32831404,0.083665505,0.11777491,0.3366717,0.4421547,0.054802597,0.40186384,0.037608635,0.7663811,0.7050748,0.18997152,0.5159857,0.027716564,0.7230651,0.3953822,0.0921962,0.021801988,0.0042812545,0.0034834244,0.0020308548,0.015678713,0.0021074724,0.0053744875
